Latitudinal Weather Analysis
618 unique cities
Location: Grand Gaube, MU. City ID: 934479
Location: Samusu, Samoa
https://maps.googleapis.com/maps/api/geocode/json?address=samusu&sensor=false&components=country:ws&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Krong Samraong, Cambodia
https://maps.googleapis.com/maps/api/geocode/json?address=phumi+samraong&sensor=false&components=country:kh&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Attawapiskat, ON, Canada
https://maps.googleapis.com/maps/api/geocode/json?address=attawapiskat&sensor=false&components=country:ca&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Sale'aula, Samoa
https://maps.googleapis.com/maps/api/geocode/json?address=saleaula&sensor=false&components=country:ws&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Dolbeau-Mistassini, QC, Canada
https://maps.googleapis.com/maps/api/geocode/json?address=dolbeau&sensor=false&components=country:ca&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Belushya Guba, Arkhangelsk Oblast, Russia
https://maps.googleapis.com/maps/api/geocode/json?address=belushya+guba&sensor=false&components=country:ru&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Villingili, Maldives
https://maps.googleapis.com/maps/api/geocode/json?address=viligili&sensor=false&components=country:mv&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Phan Rang–Tháp Chàm, Ninh Thuan Province, Vietnam
https://maps.googleapis.com/maps/api/geocode/json?address=phan+rang&sensor=false&components=country:vn&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Taolagnaro, Madagascar
https://maps.googleapis.com/maps/api/geocode/json?address=taolanaro&sensor=false&components=country:mg&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Codrington, Antigua and Barbuda
https://maps.googleapis.com/maps/api/geocode/json?address=codrington&sensor=false&components=country:ag&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Ittoqqortoormiit, Greenland
https://maps.googleapis.com/maps/api/geocode/json?address=illoqqortoormiut&sensor=false&components=country:gl&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Tumanny, Murmansk Oblast, Russia, 184375
https://maps.googleapis.com/maps/api/geocode/json?address=tumannyy&sensor=false&components=country:ru&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Touggourt, Algeria
https://maps.googleapis.com/maps/api/geocode/json?address=tuggurt&sensor=false&components=country:dz&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Ghat, Libya
https://maps.googleapis.com/maps/api/geocode/json?address=gat&sensor=false&components=country:ly&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Amderma, Nenets Autonomous Okrug, Russia, 166744
https://maps.googleapis.com/maps/api/geocode/json?address=amderma&sensor=false&components=country:ru&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Zhetikara 110000, Kazakhstan
https://maps.googleapis.com/maps/api/geocode/json?address=zhitikara&sensor=false&components=country:kz&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Nizhneyansk, Sakha Republic, Russia, 678562
https://maps.googleapis.com/maps/api/geocode/json?address=nizhneyansk&sensor=false&components=country:ru&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Bengkulu, Bengkulu City, Bengkulu, Indonesia
https://maps.googleapis.com/maps/api/geocode/json?address=bengkulu&sensor=false&components=country:id&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Kuqa, Aksu, Xinjiang, China
https://maps.googleapis.com/maps/api/geocode/json?address=kuche&sensor=false&components=country:cn&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Gabes, Tunisia
https://maps.googleapis.com/maps/api/geocode/json?address=qabis&sensor=false&components=country:tn&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Mahaicony, Guyana
https://maps.googleapis.com/maps/api/geocode/json?address=mahaicony&sensor=false&components=country:gy&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Sentyabr'skiy, Khanty-Mansi Autonomous Okrug, Russia, 628330
https://maps.googleapis.com/maps/api/geocode/json?address=sentyabrskiy&sensor=false&components=country:ru&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Airai, Palau
https://maps.googleapis.com/maps/api/geocode/json?address=airai&sensor=false&components=country:pw&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Cozumel, Quintana Roo, Mexico
https://maps.googleapis.com/maps/api/geocode/json?address=cozumel&sensor=false&components=country:mx&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Tsiombe, Madagascar
https://maps.googleapis.com/maps/api/geocode/json?address=tsihombe&sensor=false&components=country:mg&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Vaitupu, Wallis and Futuna
https://maps.googleapis.com/maps/api/geocode/json?address=vaitupu&sensor=false&components=country:wf&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Tidore, Tidore Kepulauan City, North Maluku, Indonesia
https://maps.googleapis.com/maps/api/geocode/json?address=tidore&sensor=false&components=country:id&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Sakaka Saudi Arabia
https://maps.googleapis.com/maps/api/geocode/json?address=sakakah&sensor=false&components=country:sa&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Safi, Morocco
https://maps.googleapis.com/maps/api/geocode/json?address=asfi&sensor=false&components=country:ma&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Raas Cabaad, Somalia
https://maps.googleapis.com/maps/api/geocode/json?address=bur+gabo&sensor=false&components=country:so&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Bolungarvík, Iceland
https://maps.googleapis.com/maps/api/geocode/json?address=bolungarvik&sensor=false&components=country:is&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Sittwe, Myanmar (Burma)
https://maps.googleapis.com/maps/api/geocode/json?address=akyab&sensor=false&components=country:mm&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Samalae'ulu, Samoa
https://maps.googleapis.com/maps/api/geocode/json?address=samalaeulu&sensor=false&components=country:ws&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Grand River South East, Mauritius
https://maps.googleapis.com/maps/api/geocode/json?address=grand+river+south+east&sensor=false&components=country:mu&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Ólafsvík, Iceland
https://maps.googleapis.com/maps/api/geocode/json?address=olafsvik&sensor=false&components=country:is&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Taroudant, Morocco
https://maps.googleapis.com/maps/api/geocode/json?address=tarudant&sensor=false&components=country:ma&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Dianópolis - State of Tocantins, 77300-000, Brazil
https://maps.googleapis.com/maps/api/geocode/json?address=dianopolis&sensor=false&components=country:br&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Embi, Kazakhstan
https://maps.googleapis.com/maps/api/geocode/json?address=emba&sensor=false&components=country:kz&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Altônia - State of Paraná, 87550-000, Brazil
https://maps.googleapis.com/maps/api/geocode/json?address=altonia&sensor=false&components=country:br&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Kadykchan, Magadan Oblast, Russia, 686332
https://maps.googleapis.com/maps/api/geocode/json?address=kadykchan&sensor=false&components=country:ru&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Samana 32000, Dominican Republic
https://maps.googleapis.com/maps/api/geocode/json?address=samana&sensor=false&components=country:do&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Pelabuhan Ratu, Sukabumi, West Java, Indonesia
https://maps.googleapis.com/maps/api/geocode/json?address=palabuhanratu&sensor=false&components=country:id&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: St. Anthony, NL, Canada
https://maps.googleapis.com/maps/api/geocode/json?address=saint+anthony&sensor=false&components=country:ca&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Solomon Islands
https://maps.googleapis.com/maps/api/geocode/json?address=lata&sensor=false&components=country:sb&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Sayalgudi, Tamil Nadu, India
https://maps.googleapis.com/maps/api/geocode/json?address=sayalgudi&sensor=false&components=country:in&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Port Vila, Vanuatu
https://maps.googleapis.com/maps/api/geocode/json?address=vila&sensor=false&components=country:vu&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Tuvalu
https://maps.googleapis.com/maps/api/geocode/json?address=lolua&sensor=false&components=country:tv&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Sidi Kacem, Morocco
https://maps.googleapis.com/maps/api/geocode/json?address=sidi+qasim&sensor=false&components=country:ma&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Kismayo, Somalia
https://maps.googleapis.com/maps/api/geocode/json?address=kismayo&sensor=false&components=country:so&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: El Alto, Peru
https://maps.googleapis.com/maps/api/geocode/json?address=el+alto&sensor=false&components=country:pe&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Rungata, Kiribati
https://maps.googleapis.com/maps/api/geocode/json?address=rungata&sensor=false&components=country:ki&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Saint Stephen, NB, Canada
https://maps.googleapis.com/maps/api/geocode/json?address=saint+stephen&sensor=false&components=country:ca&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Kos'ya, Sverdlovsk Oblast, Russia, 624239
https://maps.googleapis.com/maps/api/geocode/json?address=kosya&sensor=false&components=country:ru&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Barentsburg, Svalbard and Jan Mayen
https://maps.googleapis.com/maps/api/geocode/json?address=barentsburg&sensor=false&components=country:sj&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Nam Tha River, Laos
https://maps.googleapis.com/maps/api/geocode/json?address=nam+tha&sensor=false&components=country:la&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Marcona District, Peru
https://maps.googleapis.com/maps/api/geocode/json?address=marcona&sensor=false&components=country:pe&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Ouargla, Algeria
https://maps.googleapis.com/maps/api/geocode/json?address=warqla&sensor=false&components=country:dz&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Toliara, Madagascar
https://maps.googleapis.com/maps/api/geocode/json?address=toliary&sensor=false&components=country:mg&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Wolmaransstad, 2630, South Africa
https://maps.googleapis.com/maps/api/geocode/json?address=wolmaranstad&sensor=false&components=country:za&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Zarakes 340 17, Greece
https://maps.googleapis.com/maps/api/geocode/json?address=zarakes&sensor=false&components=country:gr&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Bol'shegrivskoye, Omsk Oblast, Russia, 646850
https://maps.googleapis.com/maps/api/geocode/json?address=bolshegrivskoye&sensor=false&components=country:ru&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Aiaki, Kiribati
https://maps.googleapis.com/maps/api/geocode/json?address=ijaki&sensor=false&components=country:ki&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Longlac, ON P0T, Canada
https://maps.googleapis.com/maps/api/geocode/json?address=longlac&sensor=false&components=country:ca&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Goderich, Sierra Leone
https://maps.googleapis.com/maps/api/geocode/json?address=goderich&sensor=false&components=country:sl&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: 96100 Syracuse, Province of Syracuse, Italy
https://maps.googleapis.com/maps/api/geocode/json?address=syracuse&sensor=false&components=country:it&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Japurá - State of Amazonas, 69495-000, Brazil
https://maps.googleapis.com/maps/api/geocode/json?address=japura&sensor=false&components=country:br&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Tuvalu
https://maps.googleapis.com/maps/api/geocode/json?address=asau&sensor=false&components=country:tv&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Santa María Huazolotitlán, Oax., Mexico
https://maps.googleapis.com/maps/api/geocode/json?address=huazolotitlan&sensor=false&components=country:mx&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Scottburgh, 4180, South Africa
https://maps.googleapis.com/maps/api/geocode/json?address=scottsburgh&sensor=false&components=country:za&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Khonuu, Sakha Republic, Russia, 678860
https://maps.googleapis.com/maps/api/geocode/json?address=khonuu&sensor=false&components=country:ru&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Parras de la Fuente, Coahuila, Mexico
https://maps.googleapis.com/maps/api/geocode/json?address=parras&sensor=false&components=country:mx&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Laguna - State of Santa Catarina, Brazil
https://maps.googleapis.com/maps/api/geocode/json?address=laguna&sensor=false&components=country:br&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: M'Rirt, Morocco
https://maps.googleapis.com/maps/api/geocode/json?address=mrirt&sensor=false&components=country:ma&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Chagda, Sakha Republic, Russia, 678915
https://maps.googleapis.com/maps/api/geocode/json?address=chagda&sensor=false&components=country:ru&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Acaraú - State of Ceará, Brazil
https://maps.googleapis.com/maps/api/geocode/json?address=acarau&sensor=false&components=country:br&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: 98100 Kemijärvi, Finland
https://maps.googleapis.com/maps/api/geocode/json?address=kemijarvi&sensor=false&components=country:fi&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Requena, Peru
https://maps.googleapis.com/maps/api/geocode/json?address=requena&sensor=false&components=country:pe&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Location: Gīnda, Eritrea
https://maps.googleapis.com/maps/api/geocode/json?address=ginda&sensor=false&components=country:er&key=AIzaSyAA-mCwaBCLqMQVd_VOfNZ5BDTJ-kgAzTo

Searching 81 cities for Lat/Lng
80 cities found by Google Geocoding: 
1 cities not found by Google Geocoding: 

Final City Count With Weather: 537
Final City Count Without Weather: 81

